ImageID,Labels,Caption
25543.jpg,1 2,"['cute', 'lady', 'walking', 'pink', 'umbrella']"
25544.jpg,1,"['young', 'person', 'jumping', 'onto', 'floating', 'mat', 'swimming', 'pool']"
25545.jpg,1,"['group', 'girls', 'sit', 'floor', 'play', 'game']"
25546.jpg,8 1,"['armed', 'military', 'forces', 'riding', 'army', 'truck']"
25547.jpg,11,"['fire', 'hose', 'held', 'convenient', 'space', 'next', 'fire', 'hydrant']"
25548.jpg,1 3 4,"['motorcycles', 'parked', 'city', 'street', 'near', 'building']"
25549.jpg,1 18,"['dog', 'sitting', 'inside', 'red', 'piece', 'luggage']"
25550.jpg,18,"['white', 'brown', 'black', 'dog', 'holding', 'green', 'ball', 'standing', 'ocean']"
25551.jpg,1,"['man', 'standing', 'crack', 'side', 'mountain', 'using', 'cell', 'phone']"
25552.jpg,17 1,"['brown', 'white', 'cat', 'reflection', 'mirror']"
25553.jpg,10 1 2 3,"['man', 'riding', 'bake', 'bridge']"
25554.jpg,1 15,"['man', 'riding', 'skateboard', 'top', 'cement', 'bench']"
25555.jpg,1,"['man', 'woman', 'subway', 'talking', 'cellphones']"
25556.jpg,1 19,"['row', 'horses', 'carrying', 'wagon', 'saying', 'double', 'farms']"
25557.jpg,1 19,"['statue', 'man', 'horse', 'wearing', 'traffic', 'cone', 'hat']"
25558.jpg,1,"['office', 'desk', 'lap', 'top', 'desk', 'top', 'computer']"
25559.jpg,1,"['man', 'riding', 'surfboard', 'wave', 'ocean']"
25560.jpg,1,"['man', 'using', 'laptop', 'lap', 'waiting', 'area']"
25561.jpg,1 3 6 15,"['group', 'three', 'men', 'standing', 'top', 'snow', 'covered', 'slope']"
25562.jpg,1,"['snow', 'covered', 'field', 'full', 'people', 'riding', 'skis', 'snowboards', 'onit']"
25563.jpg,1,"['person', 'skate', 'board', 'rides', 'cement']"
25564.jpg,1 19,"['man', 'dressed', 'knight', 'blue', 'yellow', 'riding', 'white', 'horse', 'talking', 'people', 'crowd']"
25565.jpg,1,"['man', 'wearing', 'shirt', 'wearing', 'tie']"
25566.jpg,1,"['couple', 'women', 'standing', 'next', 'clock']"
25567.jpg,1 7,"['train', 'sitting', 'inside', 'train', 'station']"
25568.jpg,1,"['young', 'boy', 'sitting', 'chair', 'front', 'table', 'pizza']"
25569.jpg,1,"['young', 'man', 'skate', 'board', 'mid', 'air', 'performing', 'stunt']"
25570.jpg,15,"['student', 'copy', 'shakespeare', 'bill', 'bryson', 'sits', 'table', 'outside']"
25571.jpg,1 2,"['bike', 'green', 'basket', 'parked', 'next', 'grocery', 'store']"
25572.jpg,1,"['several', 'people', 'taking', 'walk', 'n', 'park', 'area']"
25573.jpg,10 7,"['train', 'going', 'houses']"
25574.jpg,1,"['surfboarder', 'riding', 'wave', 'ocean']"
25575.jpg,1 15,"['man', 'sitting', 'next', 'woman', 'top', 'bench']"
25576.jpg,16,"['large', 'bird', 'perches', 'branch', 'front', 'mangroves']"
25577.jpg,1,"['man', 'standing', 'table', 'topped', 'plates', 'food']"
25578.jpg,1,"['person', 'surfing', 'strong', 'waves', 'ocean']"
25579.jpg,1 18,"['older', 'man', 'sitting', 'chair', 'using', 'laptop', 'computer']"
25580.jpg,1 6,"['blue', 'bus', 'parked', 'side', 'road']"
25581.jpg,1 5,"['air', 'plane', 'flying', 'thru', 'air', 'sky', 'background']"
25582.jpg,1,"['man', 'swinging', 'tennis', 'racquet', 'top', 'tennis', 'court']"
25583.jpg,1,"['woman', 'tennis', 'racket', 'court']"
25584.jpg,1 2 6,"['man', 'riding', 'bike', 'past', 'blue', 'train', 'upside', 'people']"
25585.jpg,1,"['beautiful', 'woman', 'holding', 'tennis', 'racquet', 'air']"
25586.jpg,11,"['pink', 'teddy', 'bear', 'vest', 'leaning', 'fire', 'hydrant']"
25587.jpg,18,"['small', 'dog', 'lying', 'floor', 'sun']"
25588.jpg,1,"['boys', 'riding', 'skateboards', 'tricks', 'covered', 'parking', 'lot']"
25589.jpg,1,"['elephant', 'preforming', 'people', 'near']"
25590.jpg,13,"['stop', 'sign', 'shown', 'street', 'sign', 'attached']"
25591.jpg,1,"['zoo', 'enclosure', 'three', 'giraffes', 'walking', 'single', 'file', 'toward', 'something']"
25592.jpg,1,"['male', 'tennis', 'player', 'red', 'shirt']"
25593.jpg,1,"['group', 'people', 'standing', 'tent', 'holding', 'wine', 'glasses']"
25594.jpg,1,"['men', 'couch', 'laptop', 'computers']"
25595.jpg,1,"['family', 'standing', 'beach', 'looking', 'water', 'one', 'sets', 'large', 'umbrella']"
25596.jpg,1,"['ride', 'attendant', 'watches', 'wave', 'park']"
25597.jpg,1,"['couple', 'baseball', 'players', 'game']"
25598.jpg,1,"['young', 'woman', 'sits', 'inside', 'home']"
25599.jpg,1,"['group', 'people', 'playing', 'game', 'nintendo', 'wii', 'controllers']"
25600.jpg,1,"['young', 'boy', 'peaking', 'around', 'corner', 'public', 'place']"
25601.jpg,1,"['someone', 'skateboarding', 'concrete', 'road']"
25602.jpg,8 5,"['large', 'commercial', 'plane', 'pulled', 'position']"
25603.jpg,19,"['large', 'group', 'sheep', 'walking', 'around', 'side', 'mountain']"
25604.jpg,1,"['three', 'people', 'giving', 'presentations', 'front', 'group']"
25605.jpg,9,"['boat', 'beach']"
25606.jpg,1 4,"['father', 'helps', 'son', 'aboard', 'motorcycle', 'teaches', 'ride']"
25607.jpg,1,"['mirror', 'subway', 'reflecting', 'two', 'people']"
25608.jpg,1,"['woman', 'long', 'black', 'hair', 'appears', 'sleeping', 'peacefully', 'wrapped', 'tan', 'blanket']"
25609.jpg,1,"['two', 'people', 'hovering', 'plates', 'food']"
25610.jpg,1,"['young', 'man', 'riding', 'skateboard', 'sidewalk']"
25611.jpg,17,"['cat', 'laying', 'top', 'wooden', 'table']"
25612.jpg,1 4,"['group', 'people', 'standing', 'around', 'parked', 'motorcycles']"
25613.jpg,1,"['person', 'stands', 'beach', 'edge', 'water']"
25614.jpg,1,"['man', 'eating', 'piece', 'pizza']"
25615.jpg,13,"['ocean', 'background', 'airplane', 'landing', 'zone']"
25616.jpg,1,"['man', 'sitting', 'next', 'wii', 'machine', 'wii', 'controller', 'hand']"
25617.jpg,11,"['gated', 'doorway', 'mural', 'city']"
25618.jpg,1,"['surfer', 'flies', 'air', 'thrown', 'wave']"
25619.jpg,1,"['skateboarder', 'balances', 'upon', 'two', 'wheels', 'stunt']"
25620.jpg,1,"['baseball', 'player', 'motion', 'swinging', 'bat', 'plate']"
25621.jpg,1,"['baseball', 'player', 'holding', 'bat', 'wearing', 'uniform']"
25622.jpg,9 1,"['boat', 'lot', 'people', 'boat', 'water']"
25623.jpg,17,"['cat', 'laying', 'top', 'black', 'suitcase']"
25624.jpg,1,"['man', 'posing', 'skiis', 'snow']"
25625.jpg,1,"['man', 'stands', 'rocks', 'near', 'ocean', 'bodyboard']"
25626.jpg,1 2,"['lot', 'people', 'holding', 'umbrella', 'rain']"
25627.jpg,1 15,"['baseball', 'player', 'holding', 'bat', 'near', 'home', 'base']"
25628.jpg,1,"['white', 'teddy', 'bear', 'sits', 'chair', 'next', 'two', 'dresses', 'mannequins']"
25629.jpg,1,"['someone', 'cutting', 'pizza', 'half', 'knife']"
25630.jpg,1,"['people', 'skis', 'snow']"
25631.jpg,3 2 11,"['red', 'fire', 'hydrant', 'sits', 'end', 'row', 'cars', 'parked', 'street']"
25632.jpg,1,"['woman', 'brushing', 'teeth', 'bathroom', 'yellow', 'walls']"
25633.jpg,1,"['baseball', 'player', 'home', 'plate', 'swings', 'pitch']"
25634.jpg,19,"['horse', 'running', 'around', 'track', 'dirt']"
25635.jpg,1,"['woman', 'standing', 'street', 'talking', 'cell', 'phone']"
25636.jpg,5,"['plan', 'flying', 'air', 'mountain']"
25637.jpg,1,"['person', 'skateboarding', 'busy', 'street']"
25638.jpg,16,"['bunch', 'ducks', 'floating', 'pond']"
25639.jpg,1,"['person', 'skateboard', 'top', 'ramp', 'night']"
25640.jpg,18,"['dog', 'standing', 'window', 'looking', 'great', 'anticipation']"
25641.jpg,1 3 7,"['blue', 'white', 'train', 'sitting', 'station', 'people']"
25642.jpg,17,"['home', 'office', 'set', 'computer', 'equipment']"
25643.jpg,1,"['male', 'standing', 'skateboard', 'arm']"
25644.jpg,1 13,"['open', 'gate', 'leading', 'towards', 'park', 'like', 'area']"
25645.jpg,1,"['boy', 'playing', 'trombone', 'band', 'people']"
25646.jpg,16,"['three', 'turkeys', 'foraging', 'food', 'wooded', 'area']"
25647.jpg,1,"['bed', 'quilt', 'face', 'person']"
25648.jpg,1 5,"['group', 'statues', 'standing', 'field', 'next', 'jetliner']"
25649.jpg,1,"['person', 'trying', 'cross', 'country', 'ski']"
25650.jpg,1 15,"['group', 'people', 'sitting', 'table', 'eating', 'food']"
25651.jpg,1,"['elephant', 'exiting', 'river', 'next', 'person']"
25652.jpg,1,"['two', 'women', 'laying', 'baseball', 'field']"
25653.jpg,16 1,"['man', 'standing', 'next', 'white', 'bird', 'cage']"
25654.jpg,1 3 4 6 10,"['row', 'buses', 'parked', 'behind', 'cross', 'walk']"
25655.jpg,1 3 15,"['woman', 'standing', 'airport', 'next', 'luggage']"
25656.jpg,1,"['woman', 'black', 'bikini', 'bathtub']"
25657.jpg,1,"['man', 'measuring', 'bottled', 'water', 'spoon']"
25658.jpg,1 18,"['dog', 'standing', 'top', 'hillside', 'next', 'two', 'men']"
25659.jpg,16,"['two', 'giraffes', 'standing', 'next', 'grassy', 'field']"
25660.jpg,8 1,"['transport', 'truck', 'back', 'loading', 'bay', 'open']"
25661.jpg,8 3,"['cattle', 'grazing', 'grass', 'along', 'side', 'road']"
25662.jpg,1 18,"['woman', 'sitting', 'top', 'couch', 'next', 'brown', 'dog']"
25663.jpg,1,"['reclining', 'man', 'relaxes', 'couch', 'playing', 'video', 'games']"
25664.jpg,1,"['man', 'dark', 'blue', 'trunks', 'swinging', 'tennis', 'racket']"
25665.jpg,1,"['bunch', 'kites', 'flying', 'air', 'near', 'beach']"
25666.jpg,9 1,"['man', 'flying', 'air', 'riding', 'skateboard']"
25667.jpg,1,"['man', 'sitting', 'table', 'looking', 'laptop']"
25668.jpg,1,"['man', 'skateboard', 'performing', 'trick', 'halfpipe']"
25669.jpg,18,"['densely', 'growing', 'trees', 'low', 'fence', 'frame', 'top', 'part', 'shot', 'showing', 'tight', 'huddle', 'grazing', 'sheep', 'section', 'sloping', 'terrain', 'cropped', 'grass', 'cat', 'distance', 'behind']"
25670.jpg,1,"['black', 'white', 'photo', 'person', 'refrigerator']"
25671.jpg,1 18,"['two', 'men', 'shirts', 'next', 'dog', 'surfboard']"
25672.jpg,1,"['woman', 'standing', 'front', 'bowls', 'food', 'kitchen']"
25673.jpg,1,"['people', 'sitting', 'underneath', 'outdoor', 'table', 'umbrella']"
25674.jpg,10 13,"['stop', 'sign', 'tagged', 'include', 'hammer', 'time', 'song']"
25675.jpg,1,"['man', 'women', 'beach', 'surfboards']"
25676.jpg,17,"['cat', 'table', 'top', 'muzzle', 'inside', 'standing', 'cup']"
25677.jpg,1 2,"['man', 'riding', 'skateboard', 'walkway']"
25678.jpg,1,"['three', 'people', 'sitting', 'couch', 'laptops', 'open']"
25679.jpg,7,"['little', 'kids', 'train', 'book', 'setting', 'keyboard']"
25680.jpg,1,"['baseball', 'player', 'grey', 'red', 'uniform', 'hitting', 'ball']"
25681.jpg,1 3 4,"['many', 'motorcycles', 'driving', 'highway', 'cars']"
25682.jpg,1 2 3 4 6 8,"['man', 'riding', 'yellow', 'motorcycle', 'road']"
25683.jpg,1,"['small', 'pizza', 'white', 'plate', 'table']"
25684.jpg,1,"['little', 'girl', 'holding', 'smart', 'phone', 'near', 'window']"
25685.jpg,1,"['tennis', 'player', 'holding', 'tennis', 'racquet', 'tennis', 'court']"
25686.jpg,17,"['cat', 'laying', 'back', 'next', 'pair', 'shoes']"
25687.jpg,1,"['couple', 'cutting', 'wedding', 'cake', 'together']"
25688.jpg,2 3,"['green', 'car', 'parked', 'luggage', 'top', 'behind']"
25689.jpg,8 3,"['yellow', 'truck', 'parked', 'next', 'another', 'yellow', 'truck']"
25690.jpg,7,"['train', 'car', 'sitting', 'front', 'train', 'station']"
25691.jpg,13,"['street', 'sign', 'attached', 'metal', 'rod', 'next', 'street']"
25692.jpg,1,"['man', 'wetsuit', 'surfing', 'wave', 'pier']"
25693.jpg,1 4,"['motorcyclist', 'tuck', 'position', 'motorcycle', 'desert']"
25694.jpg,8 1 3 15,"['boys', 'playing', 'colorful', 'kite', 'park']"
25695.jpg,1,"['man', 'riding', 'surfboard', 'wave', 'ocean']"
25696.jpg,1,"['two', 'people', 'dressed', 'ski', 'clothing', 'wearing', 'skis', 'sitting', 'ski', 'lift']"
25697.jpg,17,"['small', 'kitten', 'sits', 'rim', 'toilet', 'seat']"
25698.jpg,1,"['person', 'green', 'shirt', 'flying', 'kite', 'grassy', 'field', 'next', 'trees']"
25699.jpg,1 15,"['woman', 'standing', 'tennis', 'court', 'tennis', 'racket']"
25700.jpg,1,"['three', 'people', 'snow', 'skis']"
25701.jpg,3 14,"['couple', 'parking', 'meters', 'lot']"
25702.jpg,17,"['cat', 'mouth', 'open', 'sitting', 'rug', 'front', 'television']"
25703.jpg,1 10 3,"['pink', 'elephant', 'car', 'wash', 'sign', 'tree']"
25704.jpg,1 2 3,"['women', 'stall', 'sells', 'colorful', 'animal', 'shaped', 'kites']"
25705.jpg,1,"['woman', 'standing', 'next', 'chill', 'cheese', 'dot', 'bun']"
25706.jpg,18,"['dog', 'resting', 'bed', 'pillows']"
25707.jpg,9 1,"['small', 'boat', 'sailing', 'uickly', 'water']"
25708.jpg,1,"['little', 'boy', 'kicking', 'soccer', 'ball', 'food']"
25709.jpg,8 18 3 4,"['motorcycle', 'pulling', 'small', 'cart', 'dog', 'inside']"
25710.jpg,8 1 3,"['man', 'playing', 'ball', 'boy', 'grass']"
25711.jpg,1,"['female', 'tennis', 'player', 'blue', 'outfit', 'returning', 'volley']"
25712.jpg,8 9 3 1,"['two', 'sail', 'boats', 'sit', 'still', 'waters', 'dock']"
25713.jpg,5,"['orange', 'white', 'airplane', 'stand', 'still']"
25714.jpg,16,"['owl', 'glowing', 'camera', 'near', 'grass']"
25715.jpg,1 6 15,"['bus', 'pulls', 'away', 'bus', 'stop']"
25716.jpg,8 1 10 3,"['two', 'vehicles', 'driving', 'road', 'near', 'building']"
25717.jpg,1,"['person', 'jumping', 'air', 'skis']"
25718.jpg,1 19,"['woman', 'tending', 'brown', 'horse', 'hillside']"
25719.jpg,18,"['small', 'dog', 'sleeping', 'rocking', 'chair']"
25720.jpg,1,"['group', 'children', 'wearing', 'school', 'uniforms']"
25721.jpg,1 3 4 6 10,"['single', 'black', 'car', 'stopped', 'red', 'light']"
25722.jpg,8 9 1,"['white', 'truck', 'yellow', 'license', 'plate', 'man', 'standing', 'beyond', 'truck', 'looking', 'body', 'water']"
25723.jpg,5,"['blue', 'white', 'cessna', 'plane', 'flying', 'clear', 'blue', 'sky']"
25724.jpg,16 1 19,"['man', 'riding', 'horse', 'holding', 'hawk']"
25725.jpg,1,"['small', 'baby', 'white', 'shirt', 'next', 'woman']"
25726.jpg,6,"['long', 'bus', 'moving', 'street']"
25727.jpg,3,"['group', 'animals', 'surround', 'car', 'road']"
25728.jpg,1 2 4,"['person', 'riding', 'motorcycle', 'city', 'street']"
25729.jpg,1 15,"['person', 'siting', 'train', 'luggage', 'bag']"
25730.jpg,8 1 15,"['large', 'building', 'tall', 'clock', 'tower']"
25731.jpg,1,"['gold', 'tie', 'looks', 'especially', 'bright', 'dark', 'shirt']"
25732.jpg,1 15,"['guy', 'park', 'reaching', 'frisbee']"
25733.jpg,10 3,"['picture', 'stoplight', 'nighttime']"
25734.jpg,1 19,"['woman', 'holding', 'cup', 'posing', 'photo', 'horse']"
25735.jpg,1 3,"['man', 'sitting', 'front', 'laptop', 'computer']"
25736.jpg,8 3,"['picture', 'depicts', 'two', 'large', 'commercial', 'vehicles', 'parking', 'lot']"
25737.jpg,1 18,"['vintage', 'photo', 'taken', 'tennis', 'team']"
25738.jpg,1 3 10 14 16,"['row', 'parking', 'meters', 'sitting', 'next', 'parked', 'cars']"
25739.jpg,8 1 6,"['white', 'red', 'sign', 'pole']"
25740.jpg,1,"['man', 'skiing', 'snow', 'covered', 'slope', 'near', 'flags']"
25741.jpg,1,"['group', 'young', 'men', 'playing', 'game', 'frisbee']"
25742.jpg,1,"['woman', 'holding', 'large', 'stuffed', 'teddy', 'bear']"
25743.jpg,9,"['black', 'white', 'photograph', 'boat', 'water']"
25744.jpg,1,"['young', 'lady', 'eating', 'whole', 'pizza']"
25745.jpg,1,"['small', 'boy', 'learning', 'wake', 'board', 'water']"
25746.jpg,1,"['rock', 'star', 'banner', 'sitting', 'top', 'snow', 'covered', 'ski', 'slope']"
25747.jpg,1 13 6 15,"['big', 'yellow', 'school', 'bus', 'big', 'buldings']"
25748.jpg,15,"['black', 'white', 'photo', 'bench', 'dirt']"
25749.jpg,1 15,"['man', 'leading', 'cow', 'wooded', 'area', 'near', 'screen', 'tent']"
25750.jpg,1,"['girl', 'umbrella', 'rain']"
25751.jpg,1,"['close', 'person', 'table', 'large', 'pizza']"
25752.jpg,6,"['two', 'school', 'buses', 'sit', 'near', 'mountain', 'rage', 'snow', 'capped', 'mountains']"
25753.jpg,1,"['baseball', 'player', 'standing', 'next', 'home', 'plate']"
25754.jpg,1 7,"['aerial', 'view', 'train', 'car', 'tracks', 'fog']"
25755.jpg,1,"['large', 'pizza', 'white', 'plate']"
25756.jpg,1 2,"['person', 'cell', 'phone', 'street']"
25757.jpg,1 3,"['woman', 'swinging', 'tennis', 'racquet', 'tennis', 'ball']"
25758.jpg,1 17,"['cat', 'sitting', 'back', 'man']"
25759.jpg,18,"['dog', 'laying', 'ottoman', 'looking', 'camera']"
25760.jpg,17,"['small', 'brown', 'white', 'cat', 'laying', 'floor']"
25761.jpg,16,"['two', 'giraffe', 'standing', 'next', 'field']"
25762.jpg,9 1,"['two', 'boats', 'umbrellas', 'people', 'riding', 'boats', 'next', 'pier', 'water']"
25763.jpg,17 1,"['man', 'standing', 'next', 'cat', 'front', 'mirror']"
25764.jpg,10,"['hanging', 'traffic', 'light', 'intersection', 'another', 'traffic', 'light', 'visible', 'distance']"
25765.jpg,1,"['tall', 'clock', 'tower', 'sitting', 'end', 'street']"
25766.jpg,1,"['man', 'standing', 'next', 'woman', 'kitchen']"
25767.jpg,1,"['group', 'people', 'sitting', 'table', 'smiling']"
25768.jpg,1,"['woman', 'smiling', 'holding', 'dessert', 'fork', 'stuck']"
25769.jpg,1 7,"['yellow', 'white', 'train', 'entering', 'train', 'station', 'people', 'waiting']"
25770.jpg,1,"['man', 'eating', 'hog', 'dog', 'bun']"
25771.jpg,1 3 4,"['men', 'women', 'riding', 'motercycles']"
25772.jpg,1 3,"['person', 'pirate', 'costume', 'riding', 'skate', 'board']"
25773.jpg,1,"['person', 'skateboard', 'riding', 'hand', 'rail']"
25774.jpg,8 9 1,"['boat', 'docked', 'next', 'pier', 'city']"
25775.jpg,1,"['couple', 'beautiful', 'woman', 'crossing', 'street']"
25776.jpg,1,"['boy', 'holding', 'bite', 'cake', 'spoon', 'table']"
25777.jpg,1,"['man', 'holding', 'cigarette', 'standing', 'field']"
25778.jpg,8 1,"['woman', 'setting', 'cake', 'front', 'girl']"
25779.jpg,1 2 5,"['group', 'poeple', 'hanging', 'field', 'front', 'jetliner']"
25780.jpg,1,"['yellow', 'surfboard', 'reads', 'surf', 'rescue']"
25781.jpg,8 1 2 9,"['man', 'riding', 'bike', 'beach', 'next', 'ocean']"
25782.jpg,18,"['brown', 'dog', 'sitting', 'grass', 'next', 'frisbee']"
25783.jpg,1,"['man', 'holding', 'video', 'game', 'controller', 'hand']"
25784.jpg,3,"['three', 'cows', 'grazing', 'grass', 'near', 'forest']"
25785.jpg,16,"['group', 'giraffe', 'standing', 'next', 'field']"
25786.jpg,1,"['man', 'riding', 'top', 'wave', 'surfboard']"
25787.jpg,1,"['woman', 'holding', 'baby', 'kitchen']"
25788.jpg,1,"['three', 'doughnuts', 'arranged', 'two', 'plates', 'table']"
25789.jpg,1,"['life', 'guard', 'tower', 'sitting', 'crowded', 'beach', 'next', 'ocean']"
25790.jpg,1 4,"['person', 'dirt', 'bike', 'people', 'look', 'distance']"
25791.jpg,1 2 4,"['two', 'men', 'riding', 'together', 'dirt', 'bike']"
25792.jpg,1,"['view', 'couple', 'glasses', 'alcohol', 'sitting', 'table']"
25793.jpg,1,"['man', 'blue', 'shirt', 'surfing', 'ocean']"
25794.jpg,1,"['couple', 'women', 'playing', 'game', 'frisbee']"
25795.jpg,1,"['two', 'women', 'tourists', 'wear', 'kimonos', 'well']"
25796.jpg,1 7,"['child', 'stands', 'underneath', 'sign', 'subway']"
25797.jpg,16,"['bull', 'bunch', 'ducks', 'lake']"
25798.jpg,1,"['man', 'air', 'standing', 'snow', 'board']"
25799.jpg,1 3,"['crowd', 'people', 'flying', 'kite', 'public', 'park']"
25800.jpg,7,"['blue', 'yellow', 'train', 'traveling', 'across', 'rail', 'bridge']"
25801.jpg,1 10,"['man', 'woman', 'making', 'silly', 'faces']"
25802.jpg,17,"['small', 'kitten', 'fallen', 'asleep', 'bed']"
25803.jpg,1,"['young', 'boy', 'holding', 'phone', 'standing', 'behind', 'blue', 'wall']"
25804.jpg,1 18,"['dog', 'yawns', 'edge', 'bed', 'two', 'people', 'background']"
25805.jpg,17,"['cat', 'sitting', 'ground', 'posing', 'photo']"
25806.jpg,3 13,"['red', 'stop', 'sign', 'mounted', 'fence', 'next', 'block', 'sign']"
25807.jpg,1 4,"['men', 'costumed', 'bears', 'teddy', 'bear', 'riding', 'shotgun']"
25808.jpg,1 6,"['close', 'man', 'suit', 'tie', 'wearing', 'flower']"
25809.jpg,1 3 4 6 10,"['street', 'cars', 'divided', 'traffic', 'signals', 'lined', 'trees', 'sidewalk', 'people', 'shops']"
25810.jpg,1,"['child', 'riding', 'waves', 'surf', 'board']"
25811.jpg,1 3,"['baseball', 'players', 'playing', 'baseball', 'batter', 'catcher']"
25812.jpg,8 1,"['older', 'style', 'pick', 'truck', 'parked', 'front', 'building']"
25813.jpg,1,"['woman', 'purple', 'victorian', 'dress', 'hat', 'mask', 'carries', 'umbrella']"
25814.jpg,1,"['two', 'men', 'woman', 'playing', 'video', 'game']"
25815.jpg,1 2,"['man', 'skateboarding', 'skate', 'park', 'day']"
25816.jpg,1 2 4 9,"['river', 'running', 'center', 'city', 'tall', 'buildings']"
25817.jpg,18,"['small', 'dog', 'sitting', 'back', 'cow']"
25818.jpg,1,"['snowboarder', 'performing', 'trick', 'snow', 'trees', 'background']"
25819.jpg,1 5,"['military', 'plane', 'parked', 'outside', 'building', 'grass']"
25820.jpg,1,"['man', 'attempting', 'kick', 'soccer', 'ball', 'air']"
25821.jpg,13 14,"['close', 'parking', 'meter', 'street', 'background']"
25822.jpg,1,"['two', 'men', 'standing', 'near', 'propped', 'surfboard']"
25823.jpg,1,"['woman', 'feeds', 'giraffes', 'outside', 'enclosure']"
25824.jpg,3 4,"['motorcycle', 'parked', 'front', 'building']"
25825.jpg,1 3 4 6 8,"['group', 'buses', 'driving', 'street']"
25826.jpg,3,"['giraffe', 'standing', 'lush', 'green', 'yard', 'next', 'plants']"
